Brand,Model,Variant,Year,Milage,Manual_Automatic,Price_rating,Price
porsche,Porsche 911,Targa 4S Heritage Design Edition,2021,4 000,Automatic,No Rating,R 6 999 999
porsche,Porsche Cayenne,GTS,2022,90 000,Automatic,Fair Price,R 1 499 999
porsche,Porsche Cayenne,Turbo GT,2025,3 800,Automatic,No Rating,R 4 695 000
porsche,Porsche Cayenne,Turbo GT,2024,8 800,Automatic,No Rating,R 4 185 000
porsche,Porsche Cayenne,Cayenne,2022,64 000,Automatic,No Rating,R 1 229 950
porsche,Porsche Cayenne,GTS,2021,70 000,Automatic,Great Price,R 1 549 950
porsche,Porsche 718 Boxster,S Auto,2016,66 700,Automatic,High Price,R 999 950
porsche,Porsche Panamera,4,2022,20 000,Automatic,No Rating,R 1 875 999
porsche,Porsche 911,Carrera Cabriolet Auto,2018,43 000,Automatic,No Rating,R 1 699 900
porsche,Porsche Macan,T,2024,10 900,Automatic,No Rating,R 1 625 000
porsche,Porsche 911,Turbo S Coupe,2023,8 500,Automatic,No Rating,R 5 999 995
porsche,Porsche Macan,Macan,2021,86 300,Automatic,High Price,R 995 000
porsche,Porsche Macan,S Diesel,2016,162 000,Automatic,Fair Price,R 585 000
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,Porsche Cayenne,S,2019,55 000,Automatic,Great Price,R 1 149 950
porsche,Porsche Cayenne,GTS,2022,24 500,Automatic,Great Price,R 1 995 000
porsche,Porsche Cayenne,S,2019,101 900,Automatic,Fair Price,R 995 000
porsche,Porsche Cayenne,GTS Coupe,2025,1 400,Automatic,No Rating,R 3 275 000
porsche,Porsche 911,Carrera GTS Coupe Auto,2015,84 000,Automatic,Fair Price,R 1 449 900
porsche,Porsche Macan,S,2019,74 000,Automatic,Great Price,R 899 990
porsche,Porsche Cayenne,Cayenne,2019,125 000,Automatic,Fair Price,R 799 950
porsche,Porsche 911,Carrera 4S Coupe,2019,32 000,Automatic,Fair Price,R 2 249 900
porsche,Porsche Cayenne,GTS,2017,134 800,Automatic,Fair Price,R 745 000
porsche,Porsche 911,Carrera S Coupe Auto,2017,80 700,Automatic,No Rating,R 1 565 000
porsche,,,,,,No Rating,
porsche,,,,,,No Rating,
porsche,Porsche 911,Targa 4 GTS,2024,5 900,Automatic,No Rating,R 3 795 000
porsche,Porsche Cayenne,Diesel Platinum Edition,2017,146 800,Automatic,High Price,R 745 000
porsche,Porsche Cayenne,S,2019,98 400,Automatic,Fair Price,R 1 175 000
porsche,Porsche Cayenne,GTS,2024,18 900,Automatic,No Rating,R 2 495 000
porsche,Porsche Macan,Macan,2021,25 771,Automatic,Great Price,R 1 049 900
porsche,Porsche 911,Turbo S Coupe,2017,31 100,Automatic,No Rating,R 3 599 900
porsche,Porsche 911,Turbo S Coupe,2023,8 900,Automatic,No Rating,R 5 495 000
porsche,Porsche Cayenne,GTS Coupe,2020,83 600,Automatic,Great Price,R 1 485 000
porsche,Porsche 911,Turbo S Coupe,2024,5 500,Automatic,No Rating,R 5 295 000
porsche,Porsche Cayenne,S,2019,50 990,Automatic,Great Price,R 1 079 990
porsche,Porsche Cayenne,GTS Coupe,2022,41 300,Automatic,Great Price,R 1 799 900
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,S,2019,128 200,Automatic,Fair Price,R 955 000
porsche,Porsche Cayenne,Diesel Platinum Edition,2018,124 000,Automatic,Great Price,R 599 900
porsche,Porsche Cayenne,Coupe,2024,10 200,Automatic,No Rating,R 2 145 000
porsche,Porsche Cayman,GTS Auto,2015,25 500,Automatic,Fair Price,R 1 195 000
porsche,,,,,,No Rating,
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,Porsche 911,Carrera T Coupe,2025,4 900,Manual,No Rating,R 2 895 000
porsche,Porsche Cayenne,S Coupe Platinum Edition,2023,28 000,Automatic,No Rating,R 1 999 000
porsche,Porsche Cayenne,GTS Coupe,2024,22 300,Automatic,No Rating,R 2 685 000
porsche,Porsche 911,Targa 4 GTS,2025,1 900,Automatic,No Rating,R 4 075 000
porsche,Porsche 911,Carrera Cabriolet Auto,2016,39 500,Automatic,No Rating,R 1 649 900
porsche,Porsche 911,Carrera Cabriolet Auto,2016,58 600,Automatic,No Rating,R 1 399 000
porsche,Porsche 911,Carrera GTS Coupe Auto,2015,54 500,Automatic,Fair Price,R 1 695 000
porsche,Porsche 911,Carrera S Coupe,2020,32 000,Automatic,Great Price,R 2 295 000
porsche,Porsche 911,GT3 Auto,2024,2 000,Automatic,No Rating,R 5 599 995
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,GTS Coupe,2024,20 900,Automatic,No Rating,R 2 685 000
porsche,,,,,,High Price,
porsche,,,,,,High Price,
porsche,,,,,,No Rating,
porsche,Porsche 911,Carrera GTS Coupe Auto,2018,77 000,Automatic,Fair Price,R 1 799 900
porsche,Porsche 911,Carrera Coupe,2025,5 000,Automatic,No Rating,R 2 735 000
porsche,Porsche Macan,GTS,2023,51 000,Automatic,Great Price,R 1 599 000
porsche,Porsche 911,Carrera Coupe,2025,14 200,Automatic,No Rating,R 2 945 000
porsche,Porsche Macan,S,2019,85 000,Automatic,Fair Price,R 1 045 000
porsche,Porsche 911,Carrera GTS Coupe Auto,2018,39 700,Automatic,Fair Price,R 1 999 900
porsche,Porsche Macan,S,2019,62 000,Automatic,Fair Price,R 1 049 900
porsche,Porsche Macan,S,2019,46 500,Automatic,Fair Price,R 1 095 000
porsche,Porsche Cayenne,GTS Coupe,2023,14 000,Automatic,Great Price,R 2 199 000
porsche,Porsche Macan,Macan,2019,69 000,Automatic,Fair Price,R 899 999
porsche,Porsche Cayenne,Cayenne,2019,80 060,Automatic,Fair Price,R 899 900
porsche,Porsche Macan,GTS,2018,74 500,Automatic,Great Price,R 870 000
porsche,Porsche 911,GT3 Auto,2018,38 272,Automatic,No Rating,R 3 395 000
porsche,Porsche Cayenne,S Coupe,2019,37 500,Automatic,Fair Price,R 1 495 000
porsche,Porsche Macan,GTS,2018,92 900,Automatic,Fair Price,R 945 000
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,,,,,,No Rating,
porsche,Porsche 911,Carrera 4 GTS Coupe,2024,1 800,Automatic,No Rating,R 3 799 900
porsche,Porsche Cayenne,Coupe,2024,9 500,Automatic,No Rating,R 2 145 000
porsche,Porsche Macan,S,2024,14 200,Automatic,No Rating,R 1 745 000
porsche,Porsche Cayenne,Turbo GT,2022,20 600,Automatic,No Rating,R 3 545 000
porsche,Porsche Cayenne,S Coupe Platinum Edition,2023,16 400,Automatic,No Rating,R 1 795 000
porsche,Porsche 911,Carrera Coupe Black Edition Auto,2015,68 213,Automatic,No Rating,R 1 249 900
porsche,Porsche Cayenne,Cayenne,2019,40 418,Automatic,Great Price,R 1 049 900
porsche,Porsche Cayenne,Cayenne,2019,87 150,Automatic,Fair Price,R 1 045 000
porsche,Porsche 911,GT3 Auto,2023,2 000,Automatic,,POA
porsche,Porsche Cayenne,Platinum Edition,2023,22 500,Automatic,No Rating,R 1 745 000
porsche,,,,,,Fair Price,
porsche,,,,,,No Rating,
porsche,,,,,,No Rating,
porsche,Porsche Cayenne,GTS Coupe,2026,7 700,Automatic,No Rating,R 2 895 000
porsche,Porsche Panamera,4S,2017,65 900,Automatic,No Rating,R 1 185 000
porsche,Porsche 911,GT3 RS,2024,1 700,Automatic,,POA
porsche,Porsche Cayenne,S Coupe,2020,86 800,Automatic,High Price,R 1 345 000
porsche,Porsche Cayenne,Cayenne,2019,129 000,Automatic,Fair Price,R 845 000
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,GTS Coupe,2022,37 000,Automatic,Great Price,R 1 789 990
porsche,Porsche Cayenne,GTS Coupe,2023,35 000,Automatic,Great Price,R 1 975 000
porsche,Porsche Cayenne,S Diesel Platinum Edition,2017,146 300,Automatic,No Rating,R 919 000
porsche,Porsche Cayenne,Coupe,2020,46 334,Automatic,Fair Price,R 1 279 900
porsche,Porsche Cayenne,GTS,2016,116 000,Automatic,Fair Price,R 728 888
porsche,Porsche Cayenne,Cayenne Platinum Edition,2023,52 800,Automatic,No Rating,R 1 615 000
porsche,Porsche 911,Carrera S Coupe,2020,109 100,Automatic,Fair Price,R 1 855 000
porsche,Porsche 911,Carrera GTS Cabriolet Auto,2023,5 900,Automatic,No Rating,R 3 335 000
porsche,Porsche Macan,S Diesel,2015,84 000,Automatic,Fair Price,R 637 990
porsche,Porsche 718 Cayman,718 Cayman GT4 Auto,2021,9 450,Automatic,No Rating,R 2 495 000
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,,,,,,High Price,
porsche,Porsche 911,Carrera GTS Cabriolet Auto,2022,15 500,Automatic,,POA
porsche,Porsche Cayenne,GTS Coupe,2024,10 100,Automatic,No Rating,R 2 735 000
porsche,Porsche 911,Carrera S Coupe,2020,23 800,Automatic,Fair Price,R 2 425 000
porsche,Porsche 718 Cayman,GTS Auto,2018,24 700,Automatic,Fair Price,R 1 399 995
porsche,Porsche 911,Carrera T Manual,2024,8 000,Manual,No Rating,R 2 695 000
porsche,Porsche 911,Carrera S Coupe Auto,2017,84 900,Automatic,No Rating,R 1 595 000
porsche,Porsche Cayenne,GTS Coupe,2021,40 000,Automatic,Great Price,R 1 799 900
porsche,Porsche 911,Carrera GTS Coupe Manual,2024,7 200,Manual,No Rating,R 3 895 000
porsche,Porsche 718 Cayman,718 Cayman GTS,2018,37 000,Manual,No Rating,R 1 395 000
porsche,Porsche Macan,S,2015,128 000,Automatic,High Price,R 625 000
porsche,ined,,unde,,,,
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,Porsche Cayenne,Turbo GT,2024,22 500,Automatic,No Rating,R 4 195 000
porsche,Porsche Cayenne,Diesel,2016,87 858,Automatic,Fair Price,R 669 900
porsche,Porsche 911,Carrera GTS Coupe Auto,2018,36 100,Automatic,Fair Price,R 1 995 000
porsche,Porsche 911,GT2 RS,2019,23 500,Automatic,No Rating,R 9 000 000
porsche,Porsche 911,Carrera GTS Cabriolet Auto,2023,8 900,Automatic,No Rating,R 3 395 000
porsche,Porsche 911,Turbo S Coupe,2022,8 000,Automatic,No Rating,R 5 399 995
porsche,Porsche 911,Carrera T Coupe,2025,800,Manual,No Rating,R 3 050 000
porsche,Porsche Macan,GTS,2023,13 900,Automatic,Fair Price,R 1 985 000
porsche,Porsche 911,Carrera T Auto,2024,10 600,Automatic,No Rating,R 2 595 000
porsche,Porsche 718 Cayman,GTS Auto,2018,24 700,Automatic,Fair Price,R 1 399 995
porsche,Porsche 718 Boxster,S Auto,2017,26 000,Automatic,Fair Price,R 1 167 990
porsche,Porsche Macan,Macan,2019,95 000,Automatic,Fair Price,R 749 900
porsche,Porsche 911,Carrera S Cabriolet,2020,51 400,Automatic,No Rating,R 2 399 995
porsche,Porsche 718 Cayman,718 Cayman S Auto,2018,33 850,Automatic,Great Price,R 1 099 995
porsche,Porsche Cayenne,GTS Coupe,2022,22 100,Automatic,Fair Price,R 2 095 000
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,Porsche Cayenne,GTS Coupe,2021,19 200,Automatic,Fair Price,R 1 995 000
porsche,Porsche 911,Carrera GTS Cabriolet Auto,2018,62 620,Automatic,No Rating,R 1 899 950
porsche,Porsche Cayenne,GTS Coupe,2021,93 500,Automatic,Fair Price,R 1 499 990
porsche,Porsche Cayenne,Cayenne,2022,57 726,Automatic,No Rating,R 1 229 995
porsche,Porsche 911,Carrera GTS Cabriolet Auto,2018,30 305,Automatic,No Rating,R 2 199 990
porsche,Porsche Macan,S Diesel,2015,97 800,Automatic,Fair Price,R 669 000
porsche,Porsche 911,Turbo S Coupe,2022,13 000,Automatic,No Rating,R 5 499 950
porsche,Porsche 718 Cayman,718 Cayman GT4,2020,21 000,Manual,Fair Price,R 2 149 900
porsche,Porsche Cayenne,GTS,2015,132 870,Automatic,Great Price,R 599 950
porsche,Porsche Cayenne,GTS Coupe,2022,22 300,Automatic,Great Price,R 1 829 900
porsche,,,,,,No Rating,
porsche,,,,,,No Rating,
porsche,,,,,,No Rating,
porsche,Porsche 911,Turbo Coupe,2024,19 000,Automatic,No Rating,R 4 595 000
porsche,Porsche Cayenne,GTS Coupe,2023,38 000,Automatic,High Price,R 2 299 900
porsche,Porsche Macan,S,2024,29 000,Automatic,No Rating,R 1 995 000
porsche,Porsche Macan,GTS,2026,4 000,Automatic,No Rating,R 2 250 000
porsche,Porsche 911,Carrera S Cabriolet,2020,51 348,Automatic,No Rating,R 2 399 995
porsche,Porsche Cayenne,Coupe,2020,73 000,Automatic,Great Price,R 1 099 950
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,Turbo GT,2024,15 000,Automatic,No Rating,R 4 399 950
porsche,Porsche 911,Targa 4 GTS Auto,2018,28 000,Automatic,,POA
porsche,Porsche Cayenne,GTS Coupe,2022,57 900,Automatic,High Price,R 1 945 000
porsche,Porsche Panamera,4S,2017,42 540,Automatic,No Rating,R 1 299 900
porsche,Porsche Macan,Macan,2022,75 000,Automatic,No Rating,R 1 097 900
porsche,Porsche Macan,Turbo Performance,2017,81 400,Automatic,No Rating,R 1 095 000
porsche,Porsche Cayman,GT4,2016,22 500,Manual,High Price,R 1 845 000
porsche,Porsche Cayman,GT4,2016,10 500,Manual,High Price,R 1 995 000
porsche,Porsche Macan,GTS,2023,34 000,Automatic,Fair Price,R 1 795 000
porsche,,,,,,High Price,
porsche,,,,,,Fair Price,
porsche,,,,,,No Rating,
